iter	Passed	Remaining
314	228	497
315	229	496
316	230	496
317	230	495
318	231	494
319	232	493
320	233	493
321	233	492
322	234	491
323	235	490
324	235	489
325	236	489
326	237	488
327	238	487
328	238	487
329	239	486
330	240	485
331	240	484
332	241	484
333	242	483
334	243	482
335	243	481
336	244	481
337	245	480
338	246	479
339	246	478
340	247	478
341	248	477
342	248	476
343	249	475
344	250	475
345	251	474
346	251	473
347	252	473
348	253	472
349	253	471
350	254	470
351	255	470
352	256	469
353	256	468
354	257	467
355	258	467
356	258	466
357	259	465
358	260	465
359	261	464
360	261	463
361	262	462
362	263	461
363	263	461
364	264	460
365	265	459
366	266	459
367	266	458
368	267	457
369	268	456
370	269	456
371	269	455
372	270	454
373	271	454
374	271	453
375	272	452
376	273	451
377	274	451
378	274	450
379	275	449
380	276	448
381	276	447
382	277	447
383	278	446
384	278	445
385	279	444
386	280	444
387	281	443
388	281	442
389	282	441
390	283	441
391	284	440
392	284	439
393	285	439
394	286	438
395	286	437
396	287	436
397	288	436
398	289	435
399	289	434
400	290	434
401	291	433
402	292	432
403	292	431
404	293	431
405	294	430
406	294	429
407	295	429
408	296	428
409	297	427
410	297	426
411	298	426
412	299	425
413	299	424
414	300	423
415	301	423
416	302	422
417	302	421
418	303	420
419	304	420
420	305	419
421	305	418
422	306	418
423	307	417
424	307	416
425	308	415
426	309	415
427	310	414
428	310	413
429	311	412
430	312	412
431	312	411
432	313	410
433	314	410
434	315	409
435	315	408
436	316	407
437	317	407
438	318	406
439	318	405
440	319	404
441	320	404
442	320	403
443	321	402
444	322	402
445	323	401
446	323	400
447	324	399
448	325	399
449	326	398
450	326	397
451	327	397
452	328	396
453	328	395
454	329	394
455	330	394
456	331	393
457	331	392
458	332	392
459	333	391
460	334	390
461	334	389
462	335	389
463	336	388
464	337	387
465	337	387
466	338	386
467	339	385
468	339	384
469	340	384
470	341	383
471	342	382
472	342	381
473	343	381
474	344	380
475	344	379
476	345	379
477	346	378
478	347	377
479	347	376
480	348	376
481	349	375
482	350	374
483	350	374
484	351	373
485	352	372
486	352	371
487	353	371
488	354	370
489	355	369
490	355	368
491	356	368
492	357	367
493	358	366
494	358	366
495	359	365
496	360	364
497	361	363
498	361	363
499	362	362
500	363	361
501	363	360
502	364	360
503	365	359
504	366	358
505	366	358
506	367	357
507	368	356
508	368	355
509	369	355
510	370	354
511	371	353
512	371	352
513	372	352
514	373	351
515	373	350
516	374	350
517	375	349
518	376	348
519	376	347
520	377	347
521	378	346
522	379	345
523	379	344
524	380	344
525	381	343
526	381	342
527	382	342
528	383	341
529	384	340
530	384	339
531	385	339
532	386	338
533	386	337
534	387	336
535	388	336
536	389	335
537	389	334
538	390	333
539	391	333
540	391	332
541	392	331
542	393	331
543	394	330
544	394	329
545	395	328
546	396	328
547	396	327
548	397	326
549	398	325
550	398	325
551	399	324
552	400	323
553	401	322
554	401	322
555	402	321
556	403	320
557	403	320
558	404	319
559	405	318
560	406	317
561	406	317
562	407	316
563	408	315
564	409	314
565	409	314
566	410	313
567	411	312
568	411	312
569	412	311
570	413	310
571	414	309
572	414	309
573	415	308
574	416	307
575	416	306
576	417	306
577	418	305
578	419	304
579	419	304
580	420	303
581	421	302
582	422	301
583	422	301
584	423	300
585	424	299
586	424	298
587	425	298
588	426	297
589	427	296
590	427	296
591	428	295
592	429	294
593	429	293
594	430	293
595	431	292
596	432	291
597	432	290
598	433	290
599	434	289
600	434	288
601	435	287
602	436	287
603	436	286
604	437	285
605	438	285
606	439	284
607	439	283
608	440	282
609	441	282
610	441	281
611	442	280
612	443	279
613	444	279
614	444	278
615	445	277
616	446	277
617	447	276
618	447	275
619	448	274
620	449	274
621	449	273
622	450	272
623	451	271
624	452	271
625	452	270
626	453	269
627	454	268
628	454	268
629	455	267
630	456	266
631	457	266
632	457	265
633	458	264
634	459	263
635	459	263
636	460	262
637	461	261
638	462	261
639	462	260
640	463	259
641	464	258
642	465	258
643	465	257
644	466	256
645	467	256
646	467	255
647	468	254
648	469	253
649	470	253
650	470	252
651	471	251
652	472	251
653	473	250
654	473	249
655	474	248
656	475	248
657	476	247
658	476	246
659	477	245
660	478	245
661	478	244
662	479	243
663	480	243
664	481	242
665	481	241
666	482	240
667	483	240
668	484	239
669	484	238
670	485	238
671	486	237
672	486	236
673	487	235
674	488	235
675	489	234
676	489	233
677	490	232
678	491	232
679	492	231
680	492	230
681	493	230
682	494	229
683	494	228
684	495	227
685	496	227
686	497	226
687	497	225
688	498	225
689	499	224
690	500	223
691	500	222
692	501	222
693	502	221
694	502	220
695	503	219
696	504	219
697	505	218
698	505	217
699	506	217
700	507	216
701	508	215
702	508	214
703	509	214
704	510	213
705	510	212
706	511	212
707	512	211
708	513	210
709	513	209
710	514	209
711	515	208
712	516	207
713	516	206
714	517	206
715	518	205
716	518	204
717	519	204
718	520	203
719	521	202
720	521	201
721	522	201
722	523	200
723	524	199
724	524	199
725	525	198
726	526	197
727	527	196
728	527	196
729	528	195
730	529	194
731	529	194
732	530	193
733	531	192
734	532	191
735	532	191
736	533	190
737	534	189
738	535	188
739	535	188
740	536	187
741	537	186
742	537	186
743	538	185
744	539	184
745	540	183
746	540	183
747	541	182
748	542	181
749	543	181
750	543	180
751	544	179
752	545	178
753	546	178
754	546	177
755	547	176
756	548	175
757	548	175
758	549	174
759	550	173
760	551	173
761	551	172
762	552	171
763	553	170
764	554	170
765	554	169
766	555	168
767	556	168
768	556	167
769	557	166
770	558	165
771	559	165
772	559	164
773	560	163
774	561	163
775	562	162
776	562	161
777	563	160
778	564	160
779	565	159
780	565	158
781	566	157
782	567	157
783	568	156
784	568	155
785	569	155
786	570	154
787	570	153
788	571	152
789	572	152
790	573	151
791	573	150
792	574	149
793	575	149
794	576	148
795	576	147
796	577	147
797	578	146
798	579	145
799	579	144
800	580	144
801	581	143
802	581	142
803	582	142
804	583	141
805	584	140
806	584	139
807	585	139
808	586	138
809	587	137
810	587	136
811	588	136
812	589	135
813	590	134
814	590	134
815	591	133
816	592	132
817	592	131
818	593	131
819	594	130
820	595	129
821	595	129
822	596	128
823	597	127
824	597	126
825	598	126
826	599	125
827	600	124
828	600	123
829	601	123
830	602	122
831	603	121
832	603	121
833	604	120
834	605	119
835	605	118
836	606	118
837	607	117
838	608	116
839	608	115
840	609	115
841	610	114
842	610	113
843	611	113
844	612	112
845	613	111
846	613	110
847	614	110
848	615	109
849	615	108
850	616	107
851	617	107
852	618	106
853	618	105
854	619	105
855	620	104
856	621	103
857	621	102
858	622	102
859	623	101
860	623	100
861	624	100
862	625	99
863	626	98
864	626	97
865	627	97
866	628	96
867	629	95
868	629	94
869	630	94
870	631	93
871	631	92
872	632	92
873	633	91
874	633	90
875	634	89
876	635	89
877	636	88
878	636	87
879	637	86
880	638	86
881	638	85
882	639	84
883	640	84
884	641	83
885	641	82
886	642	81
887	643	81
888	643	80
889	644	79
890	645	78
891	646	78
892	646	77
893	647	76
894	648	76
895	648	75
896	649	74
897	650	73
898	650	73
899	651	72
900	652	71
901	653	70
902	653	70
903	654	69
904	655	68
905	656	68
906	656	67
907	657	66
908	658	65
909	658	65
910	659	64
911	660	63
912	661	62
913	661	62
914	662	61
915	663	60
916	663	60
917	664	59
918	665	58
919	666	57
920	666	57
921	667	56
922	668	55
923	669	55
924	669	54
925	670	53
926	671	52
927	671	52
928	672	51
929	673	50
930	674	49
931	674	49
932	675	48
933	676	47
934	677	47
935	677	46
936	678	45
937	679	44
938	679	44
939	680	43
940	681	42
941	682	42
942	682	41
943	683	40
944	684	39
945	685	39
946	685	38
947	686	37
948	687	36
949	688	36
950	688	35
951	689	34
952	690	34
953	690	33
954	691	32
955	692	31
956	693	31
957	693	30
958	694	29
959	695	28
960	696	28
961	696	27
962	697	26
963	698	26
964	699	25
965	699	24
966	700	23
967	701	23
968	701	22
969	702	21
970	703	21
971	704	20
972	704	19
973	705	18
974	706	18
975	706	17
976	707	16
977	708	15
978	709	15
979	709	14
980	710	13
981	711	13
982	711	12
983	712	11
984	713	10
985	714	10
986	714	9
987	715	8
988	716	7
989	716	7
990	717	6
991	718	5
992	719	5
993	719	4
994	720	3
995	721	2
996	722	2
997	722	1
998	723	0
999	724	0
