iter	Passed	Remaining
578	458	333
579	459	332
580	460	331
581	460	330
582	461	330
583	462	329
584	463	328
585	463	327
586	464	327
587	465	326
588	466	325
589	467	324
590	467	323
591	468	323
592	469	322
593	470	321
594	471	320
595	471	319
596	472	319
597	473	318
598	474	317
599	475	316
600	475	315
601	476	315
602	477	314
603	478	313
604	478	312
605	479	311
606	480	311
607	481	310
608	482	309
609	482	308
610	483	307
611	484	307
612	485	306
613	486	305
614	486	304
615	487	303
616	488	303
617	489	302
618	489	301
619	490	300
620	491	299
621	492	299
622	493	298
623	493	297
624	494	296
625	495	296
626	496	295
627	497	294
628	497	293
629	498	292
630	499	292
631	500	291
632	500	290
633	501	289
634	502	288
635	503	288
636	504	287
637	504	286
638	505	285
639	506	284
640	507	284
641	507	283
642	508	282
643	509	281
644	510	280
645	511	280
646	511	279
647	512	278
648	513	277
649	514	276
650	515	276
651	515	275
652	516	274
653	517	273
654	518	272
655	518	272
656	519	271
657	520	270
658	521	269
659	522	268
660	522	268
661	523	267
662	524	266
663	525	265
664	526	265
665	526	264
666	527	263
667	528	262
668	529	261
669	530	261
670	530	260
671	531	259
672	532	258
673	533	257
674	533	257
675	534	256
676	535	255
677	536	254
678	537	253
679	537	253
680	538	252
681	539	251
682	540	250
683	541	249
684	541	249
685	542	248
686	543	247
687	544	246
688	545	246
689	545	245
690	546	244
691	547	243
692	548	242
693	549	242
694	549	241
695	550	240
696	551	239
697	552	238
698	553	238
699	553	237
700	554	236
701	555	235
702	556	235
703	557	234
704	557	233
705	558	232
706	559	231
707	560	231
708	561	230
709	561	229
710	562	228
711	563	227
712	564	227
713	565	226
714	565	225
715	566	224
716	567	223
717	568	223
718	569	222
719	569	221
720	570	220
721	571	220
722	572	219
723	573	218
724	573	217
725	574	216
726	575	216
727	576	215
728	577	214
729	577	213
730	578	212
731	579	212
732	580	211
733	581	210
734	581	209
735	582	208
736	583	208
737	584	207
738	585	206
739	585	205
740	586	205
741	587	204
742	588	203
743	588	202
744	589	201
745	590	201
746	591	200
747	592	199
748	592	198
749	593	197
750	594	197
751	595	196
752	596	195
753	596	194
754	597	193
755	598	193
756	599	192
757	600	191
758	600	190
759	601	189
760	602	189
761	603	188
762	603	187
763	604	186
764	605	186
765	606	185
766	607	184
767	607	183
768	608	182
769	609	182
770	610	181
771	611	180
772	611	179
773	612	178
774	613	178
775	614	177
776	614	176
777	615	175
778	616	174
779	617	174
780	618	173
781	618	172
782	619	171
783	620	170
784	621	170
785	622	169
786	623	168
787	623	167
788	624	167
789	625	166
790	626	165
791	627	164
792	627	163
793	628	163
794	629	162
795	630	161
796	630	160
797	631	159
798	632	159
799	633	158
800	634	157
801	634	156
802	635	155
803	636	155
804	637	154
805	637	153
806	638	152
807	639	151
808	640	151
809	641	150
810	641	149
811	642	148
812	643	148
813	644	147
814	645	146
815	645	145
816	646	144
817	647	144
818	648	143
819	649	142
820	649	141
821	650	140
822	651	140
823	652	139
824	653	138
825	653	137
826	654	136
827	655	136
828	656	135
829	657	134
830	657	133
831	658	132
832	659	132
833	660	131
834	660	130
835	661	129
836	662	129
837	663	128
838	664	127
839	664	126
840	665	125
841	666	125
842	667	124
843	668	123
844	668	122
845	669	121
846	670	121
847	671	120
848	672	119
849	672	118
850	673	117
851	674	117
852	675	116
853	675	115
854	676	114
855	677	113
856	678	113
857	679	112
858	679	111
859	680	110
860	681	110
861	682	109
862	683	108
863	683	107
864	684	106
865	685	106
866	686	105
867	687	104
868	687	103
869	688	102
870	689	102
871	690	101
872	690	100
873	691	99
874	692	98
875	693	98
876	694	97
877	694	96
878	695	95
879	696	94
880	697	94
881	698	93
882	698	92
883	699	91
884	700	91
885	701	90
886	702	89
887	702	88
888	703	87
889	704	87
890	705	86
891	706	85
892	706	84
893	707	83
894	708	83
895	709	82
896	710	81
897	710	80
898	711	79
899	712	79
900	713	78
901	714	77
902	714	76
903	715	75
904	716	75
905	717	74
906	718	73
907	718	72
908	719	72
909	720	71
910	721	70
911	721	69
912	722	68
913	723	68
914	724	67
915	725	66
916	725	65
917	726	64
918	727	64
919	728	63
920	729	62
921	729	61
922	730	60
923	731	60
924	732	59
925	732	58
926	733	57
927	734	56
928	735	56
929	736	55
930	736	54
931	737	53
932	738	53
933	739	52
934	740	51
935	740	50
936	741	49
937	742	49
938	743	48
939	743	47
940	744	46
941	745	45
942	746	45
943	747	44
944	747	43
945	748	42
946	749	41
947	750	41
948	751	40
949	751	39
950	752	38
951	753	37
952	754	37
953	754	36
954	755	35
955	756	34
956	757	34
957	758	33
958	758	32
959	759	31
960	760	30
961	761	30
962	762	29
963	762	28
964	763	27
965	764	26
966	765	26
967	766	25
968	766	24
969	767	23
970	768	22
971	769	22
972	769	21
973	770	20
974	771	19
975	772	18
976	773	18
977	773	17
978	774	16
979	775	15
980	776	15
981	776	14
982	777	13
983	778	12
984	779	11
985	780	11
986	780	10
987	781	9
988	782	8
989	783	7
990	784	7
991	784	6
992	785	5
993	786	4
994	787	3
995	787	3
996	788	2
997	789	1
998	790	0
999	791	0
