iter	Passed	Remaining
193	117	488
194	118	487
195	118	486
196	119	486
197	119	485
198	120	484
199	121	484
200	121	483
201	122	483
202	122	482
203	123	481
204	124	481
205	124	480
206	125	479
207	125	479
208	126	478
209	127	478
210	127	477
211	128	476
212	128	476
213	129	475
214	130	474
215	130	474
216	131	473
217	131	472
218	132	472
219	133	471
220	133	471
221	134	470
222	134	469
223	135	469
224	136	468
225	136	468
226	137	467
227	137	466
228	138	466
229	139	465
230	139	464
231	140	464
232	140	463
233	141	463
234	142	462
235	142	461
236	143	461
237	143	460
238	144	459
239	145	459
240	145	458
241	146	457
242	146	457
243	147	456
244	147	456
245	148	455
246	149	454
247	149	454
248	150	453
249	150	452
250	151	452
251	152	451
252	152	451
253	153	450
254	153	449
255	154	449
256	155	448
257	155	448
258	156	447
259	157	446
260	157	446
261	158	445
262	158	445
263	159	444
264	160	443
265	160	443
266	161	442
267	161	441
268	162	441
269	162	440
270	163	439
271	164	439
272	164	438
273	165	438
274	165	437
275	166	436
276	167	436
277	167	435
278	168	434
279	168	434
280	169	433
281	170	433
282	170	432
283	171	431
284	171	431
285	172	430
286	173	429
287	173	429
288	174	428
289	174	427
290	175	427
291	175	426
292	176	426
293	177	425
294	177	424
295	178	424
296	178	423
297	179	422
298	180	422
299	180	421
300	181	420
301	181	420
302	182	419
303	183	419
304	183	418
305	184	417
306	184	417
307	185	416
308	186	415
309	186	415
310	187	414
311	187	414
312	188	413
313	189	412
314	189	412
315	190	411
316	190	411
317	191	410
318	192	409
319	192	409
320	193	408
321	193	408
322	194	407
323	195	406
324	195	406
325	196	405
326	196	405
327	197	404
328	198	403
329	198	403
330	199	402
331	199	402
332	200	401
333	201	400
334	201	400
335	202	399
336	202	398
337	203	398
338	204	397
339	204	397
340	205	396
341	205	395
342	206	395
343	207	394
344	207	394
345	208	393
346	208	392
347	209	392
348	209	391
349	210	391
350	211	390
351	211	389
352	212	389
353	212	388
354	213	388
355	214	387
356	214	386
357	215	386
358	215	385
359	216	385
360	217	384
361	217	383
362	218	383
363	218	382
364	219	382
365	220	381
366	220	380
367	221	380
368	222	379
369	222	379
370	223	378
371	223	377
372	224	377
373	225	376
374	225	376
375	226	375
376	226	374
377	227	374
378	227	373
379	228	372
380	229	372
381	229	371
382	230	371
383	230	370
384	231	369
385	232	369
386	232	368
387	233	368
388	233	367
389	234	366
390	235	366
391	235	365
392	236	364
393	236	364
394	237	363
395	238	363
396	238	362
397	239	361
398	239	361
399	240	360
400	241	360
401	241	359
402	242	358
403	242	358
404	243	357
405	243	356
406	244	356
407	245	355
408	245	355
409	246	354
410	246	353
411	247	353
412	248	352
413	248	352
414	249	351
415	249	350
416	250	350
417	251	349
418	251	349
419	252	348
420	252	347
421	253	347
422	254	346
423	254	346
424	255	345
425	255	344
426	256	344
427	257	343
428	257	343
429	258	342
430	258	341
431	259	341
432	260	340
433	260	340
434	261	339
435	261	338
436	262	338
437	263	337
438	263	336
439	264	336
440	264	335
441	265	335
442	266	334
443	266	333
444	267	333
445	267	332
446	268	332
447	269	331
448	269	330
449	270	330
450	270	329
451	271	329
452	272	328
453	272	327
454	273	327
455	273	326
456	274	326
457	275	325
458	275	324
459	276	324
460	276	323
461	277	323
462	277	322
463	278	321
464	279	321
465	279	320
466	280	320
467	281	319
468	281	318
469	282	318
470	282	317
471	283	317
472	284	316
473	284	315
474	285	315
475	285	314
476	286	314
477	287	313
478	287	312
479	288	312
480	288	311
481	289	311
482	290	310
483	290	309
484	291	309
485	291	308
486	292	308
487	293	307
488	293	306
489	294	306
490	294	305
491	295	305
492	296	304
493	296	303
494	297	303
495	297	302
496	298	302
497	299	301
498	299	300
499	300	300
500	300	299
501	301	299
502	302	298
503	302	297
504	303	297
505	303	296
506	304	296
507	305	295
508	305	294
509	306	294
510	306	293
511	307	292
512	308	292
513	308	291
514	309	291
515	309	290
516	310	289
517	310	289
518	311	288
519	312	288
520	312	287
521	313	286
522	313	286
523	314	285
524	315	285
525	315	284
526	316	283
527	316	283
528	317	282
529	318	282
530	318	281
531	319	280
532	319	280
533	320	279
534	321	279
535	321	278
536	322	277
537	322	277
538	323	276
539	324	276
540	324	275
541	325	274
542	325	274
543	326	273
544	326	272
545	327	272
546	328	271
547	328	271
548	329	270
549	329	269
550	330	269
551	331	268
552	331	268
553	332	267
554	332	266
555	333	266
556	334	265
557	334	265
558	335	264
559	335	263
560	336	263
561	337	262
562	337	262
563	338	261
564	338	260
565	339	260
566	339	259
567	340	259
568	341	258
569	341	257
570	342	257
571	342	256
572	343	255
573	344	255
574	344	254
575	345	254
576	345	253
577	346	252
578	347	252
579	347	251
580	348	251
581	348	250
582	349	249
583	350	249
584	350	248
585	351	248
586	351	247
587	352	246
588	352	246
589	353	245
590	354	245
591	354	244
592	355	243
593	355	243
594	356	242
595	357	242
596	357	241
597	358	240
598	358	240
599	359	239
600	359	239
601	360	238
602	361	237
603	361	237
604	362	236
605	362	235
606	363	235
607	364	234
608	364	234
609	365	233
610	365	232
611	366	232
612	367	231
613	367	231
614	368	230
615	368	229
616	369	229
617	370	228
618	370	228
619	371	227
620	371	226
621	372	226
622	372	225
623	373	225
624	374	224
625	374	223
626	375	223
627	375	222
628	376	222
629	377	221
630	377	220
631	378	220
632	378	219
633	379	219
634	380	218
635	380	217
636	381	217
637	381	216
638	382	216
639	383	215
640	383	214
641	384	214
642	384	213
643	385	213
644	385	212
645	386	211
646	387	211
647	387	210
648	388	209
649	388	209
650	389	208
651	390	208
652	390	207
653	391	206
654	391	206
655	392	205
656	392	205
657	393	204
658	394	203
659	394	203
660	395	202
661	395	202
662	396	201
663	397	200
664	397	200
665	398	199
666	398	199
667	399	198
668	400	197
669	400	197
670	401	196
671	401	196
672	402	195
673	403	194
674	403	194
675	404	193
676	404	193
677	405	192
678	405	191
679	406	191
680	407	190
681	407	190
682	408	189
683	408	188
684	409	188
685	410	187
686	410	187
687	411	186
688	411	185
689	412	185
690	413	184
691	413	184
692	414	183
693	414	182
694	415	182
695	416	181
696	416	181
697	417	180
698	417	179
699	418	179
700	419	178
701	419	178
702	420	177
703	420	176
704	421	176
705	422	175
706	422	175
707	423	174
708	423	173
709	424	173
710	425	172
711	425	172
712	426	171
713	426	170
714	427	170
715	428	169
716	428	169
717	429	168
718	429	167
719	430	167
720	431	166
721	431	166
722	432	165
723	432	164
724	433	164
725	433	163
726	434	163
727	435	162
728	435	161
729	436	161
730	436	160
731	437	160
732	438	159
733	438	159
734	439	158
735	439	157
736	440	157
737	441	156
738	441	156
739	442	155
740	442	154
741	443	154
742	444	153
743	444	153
744	445	152
745	445	151
746	446	151
747	447	150
748	447	150
749	448	149
750	448	148
751	449	148
752	450	147
753	450	147
754	451	146
755	451	145
756	452	145
757	452	144
758	453	144
759	454	143
760	454	142
761	455	142
762	455	141
763	456	141
764	457	140
765	457	139
766	458	139
767	459	138
768	459	138
769	460	137
770	460	136
771	461	136
772	462	135
773	462	135
774	463	134
775	463	133
776	464	133
777	465	132
778	465	132
779	466	131
780	466	130
781	467	130
782	468	129
783	468	129
784	469	128
785	469	127
786	470	127
787	471	126
788	471	126
789	472	125
790	472	124
791	473	124
792	474	123
793	474	123
794	475	122
795	475	121
796	476	121
797	477	120
798	477	120
799	478	119
800	478	118
801	479	118
802	480	117
803	480	117
804	481	116
805	481	115
806	482	115
807	483	114
808	483	114
809	484	113
810	484	112
811	485	112
812	486	111
813	486	111
814	487	110
815	487	110
816	488	109
817	489	108
818	489	108
819	490	107
820	490	107
821	491	106
822	492	105
823	492	105
824	493	104
825	493	104
826	494	103
827	495	102
828	495	102
829	496	101
830	496	101
831	497	100
832	498	99
833	498	99
834	499	98
835	499	98
836	500	97
837	501	96
838	501	96
839	502	95
840	502	95
841	503	94
842	504	93
843	504	93
844	505	92
845	505	92
846	506	91
847	507	90
848	507	90
849	508	89
850	508	89
851	509	88
852	509	87
853	510	87
854	511	86
855	511	86
856	512	85
857	512	84
858	513	84
859	514	83
860	514	83
861	515	82
862	515	81
863	516	81
864	517	80
865	517	80
866	518	79
867	519	78
868	519	78
869	520	77
870	520	77
871	521	76
872	521	75
873	522	75
874	523	74
875	523	74
876	524	73
877	524	72
878	525	72
879	526	71
880	526	71
881	527	70
882	527	69
883	528	69
884	529	68
885	529	68
886	530	67
887	530	66
888	531	66
889	531	65
890	532	65
891	533	64
892	533	63
893	534	63
894	534	62
895	535	62
896	536	61
897	536	60
898	537	60
899	537	59
900	538	59
901	538	58
902	539	57
903	540	57
904	540	56
905	541	56
906	541	55
907	542	54
908	543	54
909	543	53
910	544	53
911	544	52
912	545	51
913	546	51
914	546	50
915	547	50
916	547	49
917	548	48
918	548	48
919	549	47
920	550	47
921	550	46
922	551	45
923	551	45
924	552	44
925	553	44
926	553	43
927	554	43
928	554	42
929	555	41
930	556	41
931	556	40
932	557	40
933	557	39
934	558	38
935	558	38
936	559	37
937	560	37
938	560	36
939	561	35
940	561	35
941	562	34
942	563	34
943	563	33
944	564	32
945	564	32
946	565	31
947	566	31
948	566	30
949	567	29
950	567	29
951	568	28
952	569	28
953	569	27
954	570	26
955	570	26
956	571	25
957	571	25
958	572	24
959	573	23
960	573	23
961	574	22
962	574	22
963	575	21
964	576	20
965	576	20
966	577	19
967	577	19
968	578	18
969	579	17
970	579	17
971	580	16
972	580	16
973	581	15
974	582	14
975	582	14
976	583	13
977	583	13
978	584	12
979	584	11
980	585	11
981	586	10
982	586	10
983	587	9
984	587	8
985	588	8
986	589	7
987	589	7
988	590	6
989	590	5
990	591	5
991	591	4
992	592	4
993	593	3
994	593	2
995	594	2
996	594	1
997	595	1
998	596	0
999	596	0
