iter	Passed	Remaining
244	104	322
245	105	321
246	105	321
247	105	321
248	106	320
249	106	320
250	107	319
251	107	319
252	108	319
253	108	318
254	108	318
255	109	317
256	109	317
257	110	317
258	110	316
259	111	316
260	111	316
261	112	315
262	112	315
263	112	314
264	113	314
265	113	313
266	114	313
267	114	313
268	115	312
269	115	312
270	115	311
271	116	311
272	116	310
273	117	310
274	117	310
275	118	309
276	118	309
277	118	308
278	119	308
279	119	307
280	120	307
281	120	307
282	121	306
283	121	306
284	121	305
285	122	305
286	122	304
287	123	304
288	123	304
289	124	303
290	124	303
291	125	303
292	125	302
293	125	302
294	126	301
295	126	301
296	127	301
297	127	301
298	128	300
299	128	300
300	129	300
301	129	299
302	130	299
303	130	298
304	130	298
305	131	298
306	131	297
307	132	297
308	132	296
309	133	296
310	133	296
311	134	295
312	134	295
313	134	294
314	135	294
315	135	294
316	136	293
317	136	293
318	137	292
319	137	292
320	138	292
321	138	291
322	138	291
323	139	290
324	139	290
325	140	289
326	140	289
327	141	289
328	141	288
329	141	288
330	142	287
331	142	287
332	143	287
333	143	286
334	144	286
335	144	285
336	145	285
337	145	284
338	145	284
339	146	284
340	146	283
341	147	283
342	147	282
343	148	282
344	148	282
345	149	281
346	149	281
347	149	280
348	150	280
349	150	279
350	151	279
351	151	279
352	152	278
353	152	278
354	152	277
355	153	277
356	153	276
357	154	276
358	154	276
359	155	275
360	155	275
361	155	274
362	156	274
363	156	274
364	157	273
365	157	273
366	158	272
367	158	272
368	159	271
369	159	271
370	159	271
371	160	270
372	160	270
373	161	269
374	161	269
375	162	269
376	162	268
377	162	268
378	163	267
379	163	267
380	164	266
381	164	266
382	165	266
383	165	265
384	166	265
385	166	265
386	167	264
387	167	264
388	167	263
389	168	263
390	168	262
391	169	262
392	169	262
393	170	261
394	170	261
395	170	260
396	171	260
397	171	259
398	172	259
399	172	258
400	172	258
401	173	257
402	173	257
403	174	257
404	174	256
405	175	256
406	175	255
407	175	255
408	176	254
409	176	254
410	177	254
411	177	253
412	178	253
413	178	252
414	179	252
415	179	252
416	179	251
417	180	251
418	180	250
419	181	250
420	181	250
421	182	249
422	182	249
423	183	248
424	183	248
425	184	247
426	184	247
427	184	247
428	185	246
429	185	246
430	186	245
431	186	245
432	187	244
433	187	244
434	187	244
435	188	243
436	188	243
437	189	242
438	189	242
439	190	241
440	190	241
441	190	241
442	191	240
443	191	240
444	192	239
445	192	239
446	193	238
447	193	238
448	194	238
449	194	237
450	194	237
451	195	236
452	195	236
453	196	236
454	196	235
455	197	235
456	197	234
457	197	234
458	198	233
459	198	233
460	199	232
461	199	232
462	200	232
463	200	231
464	201	231
465	201	230
466	201	230
467	202	230
468	202	229
469	203	229
470	203	228
471	204	228
472	204	227
473	204	227
474	205	227
475	205	226
476	206	226
477	206	225
478	207	225
479	207	224
480	208	224
481	208	224
482	208	223
483	209	223
484	209	222
485	210	222
486	210	221
487	211	221
488	211	221
489	211	220
490	212	220
491	212	219
492	213	219
493	213	218
494	214	218
495	214	218
496	215	217
497	215	217
498	215	216
499	216	216
500	216	215
501	217	215
502	217	215
503	218	214
504	218	214
505	219	213
506	219	213
507	219	212
508	220	212
509	220	212
510	221	211
511	221	211
512	222	210
513	222	210
514	222	209
515	223	209
516	223	209
517	224	208
518	224	208
519	225	207
520	225	207
521	225	206
522	226	206
523	226	206
524	227	205
525	227	205
526	228	204
527	228	204
528	228	203
529	229	203
530	229	203
531	230	202
532	230	202
533	231	201
534	231	201
535	232	200
536	232	200
537	232	199
538	233	199
539	233	199
540	234	198
541	234	198
542	235	197
543	235	197
544	235	196
545	236	196
546	236	196
547	237	195
548	237	195
549	238	194
550	238	194
551	239	194
552	239	193
553	239	193
554	240	192
555	240	192
556	241	191
557	241	191
558	242	190
559	242	190
560	242	190
561	243	189
562	243	189
563	244	188
564	244	188
565	245	187
566	245	187
567	245	187
568	246	186
569	246	186
570	247	185
571	247	185
572	248	184
573	248	184
574	248	184
575	249	183
576	249	183
577	250	182
578	250	182
579	251	181
580	251	181
581	252	181
582	252	180
583	252	180
584	253	179
585	253	179
586	254	178
587	254	178
588	255	178
589	255	177
590	255	177
591	256	176
592	256	176
593	257	175
594	257	175
595	258	174
596	258	174
597	258	174
598	259	173
599	259	173
600	260	172
601	260	172
602	261	171
603	261	171
604	262	171
605	262	170
606	262	170
607	263	169
608	263	169
609	264	169
610	264	168
611	265	168
612	265	167
613	266	167
614	266	166
615	266	166
616	267	166
617	267	165
618	268	165
619	268	164
620	269	164
621	269	163
622	270	163
623	270	162
624	270	162
625	271	162
626	271	161
627	272	161
628	272	160
629	273	160
630	273	159
631	273	159
632	274	159
633	274	158
634	275	158
635	275	157
636	276	157
637	276	156
638	276	156
639	277	155
640	277	155
641	278	155
642	278	154
643	279	154
644	279	153
645	280	153
646	280	153
647	281	152
648	281	152
649	281	151
650	282	151
651	282	150
652	283	150
653	283	150
654	284	149
655	284	149
656	285	148
657	285	148
658	286	148
659	286	147
660	286	147
661	287	146
662	287	146
663	288	145
664	288	145
665	289	144
666	289	144
667	289	144
668	290	143
669	290	143
670	291	142
671	291	142
672	292	141
673	292	141
674	292	141
675	293	140
676	293	140
677	294	139
678	294	139
679	295	138
680	295	138
681	296	138
682	296	137
683	296	137
684	297	136
685	297	136
686	298	135
687	298	135
688	299	135
689	299	134
690	299	134
691	300	133
692	300	133
693	301	132
694	301	132
695	302	131
696	302	131
697	302	131
698	303	130
699	303	130
700	304	129
701	304	129
702	305	128
703	305	128
704	305	128
705	306	127
706	306	127
707	307	126
708	307	126
709	308	125
710	308	125
711	308	124
712	309	124
713	309	124
714	310	123
715	310	123
716	311	122
717	311	122
718	312	121
719	312	121
720	312	121
721	313	120
722	313	120
723	314	119
724	314	119
725	315	118
726	315	118
727	316	118
728	316	117
729	316	117
730	317	116
731	317	116
732	318	115
733	318	115
734	319	115
735	319	114
736	319	114
737	320	113
738	320	113
739	321	112
740	321	112
741	322	112
742	322	111
743	323	111
744	323	110
745	324	110
746	324	109
747	324	109
748	325	109
749	325	108
750	326	108
751	326	107
752	327	107
753	327	106
754	328	106
755	328	106
756	328	105
757	329	105
758	329	104
759	330	104
760	330	103
761	331	103
762	331	103
763	332	102
764	332	102
765	332	101
766	333	101
767	333	100
768	334	100
769	334	100
770	335	99
771	335	99
772	336	98
773	336	98
774	337	97
775	337	97
776	337	97
777	338	96
778	338	96
779	339	95
780	339	95
781	340	94
782	340	94
783	341	93
784	341	93
785	341	93
786	342	92
787	342	92
788	343	91
789	343	91
790	344	90
791	344	90
792	345	90
793	345	89
794	345	89
795	346	88
796	346	88
797	347	87
798	347	87
799	348	87
800	348	86
801	349	86
802	349	85
803	349	85
804	350	84
805	350	84
806	351	84
807	351	83
808	352	83
809	352	82
810	353	82
811	353	81
812	354	81
813	354	81
814	354	80
815	355	80
816	355	79
817	356	79
818	356	78
819	357	78
820	357	77
821	358	77
822	358	77
823	358	76
824	359	76
825	359	75
826	360	75
827	360	74
828	361	74
829	361	74
830	362	73
831	362	73
832	362	72
833	363	72
834	363	71
835	364	71
836	364	71
837	365	70
838	365	70
839	366	69
840	366	69
841	366	68
842	367	68
843	367	67
844	368	67
845	368	67
846	369	66
847	369	66
848	370	65
849	370	65
850	371	65
851	371	64
852	372	64
853	373	63
854	373	63
855	374	63
856	375	62
857	375	62
858	376	61
859	376	61
860	377	60
861	378	60
862	378	60
863	379	59
864	379	59
865	380	58
866	380	58
867	381	58
868	382	57
869	382	57
870	383	56
871	383	56
872	384	55
873	385	55
874	385	55
875	386	54
876	386	54
877	387	53
878	387	53
879	388	52
880	388	52
881	389	52
882	390	51
883	390	51
884	391	50
885	391	50
886	392	49
887	392	49
888	393	49
889	394	48
890	394	48
891	395	47
892	395	47
893	396	46
894	397	46
895	397	46
896	398	45
897	398	45
898	399	44
899	399	44
900	400	44
901	401	43
902	401	43
903	402	42
904	402	42
905	403	41
906	403	41
907	404	40
908	404	40
909	405	40
910	406	39
911	406	39
912	407	38
913	408	38
914	408	37
915	409	37
916	409	37
917	410	36
918	410	36
919	411	35
920	412	35
921	412	34
922	413	34
923	413	34
924	414	33
925	414	33
926	415	32
927	415	32
928	416	31
929	417	31
930	417	30
931	418	30
932	418	30
933	419	29
934	419	29
935	420	28
936	421	28
937	421	27
938	422	27
939	422	26
940	423	26
941	423	26
942	424	25
943	424	25
944	425	24
945	425	24
946	426	23
947	427	23
948	427	22
949	428	22
950	428	22
951	429	21
952	429	21
953	430	20
954	430	20
955	431	19
956	431	19
957	432	18
958	432	18
959	433	18
960	433	17
961	434	17
962	435	16
963	435	16
964	436	15
965	436	15
966	437	14
967	437	14
968	438	14
969	438	13
970	439	13
971	440	12
972	440	12
973	441	11
974	441	11
975	442	10
976	442	10
977	443	9
978	443	9
979	444	9
980	444	8
981	445	8
982	445	7
983	446	7
984	447	6
985	447	6
986	448	5
987	448	5
988	449	4
989	450	4
990	450	4
991	451	3
992	451	3
993	452	2
994	452	2
995	453	1
996	454	1
997	454	0
998	455	0
999	455	0
